player_id,name,birth_year,nationality,primary_position
10329,Alexander Stolz,1983.0,Germany,Goalkeeper
10375,Shaun MacDonald,1988.0,Wales,Midfield
10471,Luiz Gustavo,1987.0,Brazil,Midfield
10503,Uwe Hünemeier,1986.0,Germany,Defender
10642,Mike Williamson,1983.0,England,Defender
10885,Karim Guédé,1985.0,Slovakia,Attack
11111,Ramiro Funes Mori,1991.0,Argentina,Defender
11268,Oliver Fink,1982.0,Germany,Midfield
11365,Kevin McNaughton,1982.0,Scotland,Defender
11530,Lionel Carole,1991.0,France,Defender
11680,Rob Green,1980.0,England,Goalkeeper
11765,Aytac Sulu,1985.0,Germany,Defender
12028,Kossi Agassa,1978.0,Togo,Goalkeeper
12029,Ludovic Butelle,1983.0,France,Goalkeeper
12033,Johan Liébus,1978.0,France,Goalkeeper
12093,Sylvain Marchal,1980.0,France,Defender
12096,Franck Béria,1983.0,France,Defender
12101,Franck Signorino,1981.0,France,Defender
12106,Ludovic Obraniak,1984.0,Poland,Midfield
12112,Per Kröldrup,1979.0,Denmark,Defender
12124,Glenn Whelan,1984.0,Ireland,Midfield
12125,Stephen Kelly,1983.0,Ireland,Defender
12127,Michael Turner,1983.0,England,Defender
12134,François Clerc,1983.0,France,Defender
12142,Michel Bastos,1983.0,Brazil,Midfield
12149,Lorik Cana,1983.0,Albania,Midfield
12249,Éver Banega,1988.0,Argentina,Midfield
12275,Jean-Pascal Mignot,1981.0,France,Defender
12282,Daley Blind,1990.0,Netherlands,Defender
12351,Hassan Yebda,1984.0,Algeria,Midfield
12379,Marc Planus,1982.0,France,Defender
12384,Alexander Tettey,1986.0,Norway,Midfield
12386,Grégory Bourillon,1984.0,France,Defender
12387,Jacques Faty,1984.0,Senegal,Defender
12502,Sigamary Diarra,1984.0,Mali,Midfield
12503,Souleymane Diawara,1978.0,Senegal,Defender
12508,Yann Jouffre,1984.0,France,Midfield
12515,Guirane N'Daw,1984.0,Senegal,Midfield
12516,Peter Odemwingie,1981.0,Nigeria,Attack
12517,Oguchi Onyewu,1982.0,United States,Defender
12518,Silvio Proto,1983.0,Belgium,Goalkeeper
12563,Goran Pandev,1983.0,North Macedonia,Attack
12628,Noel Hunt,1982.0,Ireland,Attack
12691,James Collins,1983.0,Wales,Defender
12693,Stephen Dobbie,1982.0,Scotland,Attack
12704,Steven Whittaker,1984.0,Scotland,Defender
12709,Danny Gabbidon,1979.0,Wales,Defender
12763,Steven Naismith,1986.0,Scotland,Attack
12814,Julián Speroni,1979.0,Argentina,Goalkeeper
12864,Jaroslav Drobny,1979.0,Czech Republic,Goalkeeper
12906,Michaël Ciani,1984.0,France,Defender
12907,Alessio Cragno,1994.0,Italy,Goalkeeper
12957,Bertrand Laquait,1977.0,France,Goalkeeper
13023,Igor de Camargo,1983.0,Belgium,Attack
13038,Arthur Boka,1983.0,Cote d'Ivoire,Defender
13091,Yaya Touré,1983.0,Cote d'Ivoire,Midfield
13121,Bruno Alves,1981.0,Portugal,Defender
13168,Raúl Meireles,1983.0,Portugal,Midfield
13217,João Pereira,1984.0,Portugal,Defender
13239,Darren Bent,1984.0,England,Attack
13412,Grant Holt,1981.0,England,Attack
13426,Nicky Shorey,1981.0,England,Defender
13427,Steve Sidwell,1982.0,England,Midfield
13443,Lee Camp,1984.0,Northern Ireland,Goalkeeper
13460,Lee Grant,1983.0,England,Goalkeeper
13465,Tom Huddlestone,1986.0,England,Midfield
13507,Leighton Baines,1984.0,England,Defender
13520,Phil Jagielka,1982.0,England,Defender
13572,Ben Foster,1983.0,England,Goalkeeper
13573,Simon Francis,1985.0,England,Defender
13582,Karl Henry,1982.0,England,Midfield
13583,Clint Hill,1978.0,England,Defender
13616,Andy Wilkinson,1984.0,England,Defender
13640,Kelvin Davis,1976.0,England,Goalkeeper
13683,Dean Whitehead,1982.0,England,Midfield
13686,Thomas Bröker,1985.0,Germany,Attack
13749,Gaby Mudingayi,1981.0,Belgium,Midfield
13796,Grant Leadbitter,1986.0,England,Midfield
13829,Diego Lugano,1980.0,Uruguay,Defender
13872,Zé Castro,1983.0,Portugal,Defender
13979,Ashkan Dejagah,1986.0,Iran,Attack
14007,Shaun Derry,1977.0,England,Midfield
14013,Matty Fryatt,1986.0,England,Attack
14031,Andy Johnson,1981.0,England,Attack
14041,Mikele Leigertwood,1982.0,Antigua and Barbuda,Midfield
14047,Jobi McAnuff,1981.0,Jamaica,Attack
14066,Wayne Routledge,1985.0,England,Attack
14081,Ben Watson,1985.0,England,Midfield
14086,Ashley Young,1985.0,England,Defender
14132,Pepe,1983.0,Portugal,Defender
14178,David Vaughan,1983.0,Wales,Midfield
14192,Eliseu,1983.0,Portugal,Defender
14219,Dario Kresic,1984.0,Croatia,Goalkeeper
14221,Aaron Lennon,1987.0,England,Attack
14244,Paulo Assunção,1980.0,Brazil,Midfield
14259,Antolín Alcaraz,1982.0,Paraguay,Defender
14334,Marcos António,1983.0,Brazil,Defender
14342,José Nunes,1977.0,Portugal,Defender
14533,Pirmin Schwegler,1987.0,Switzerland,Midfield
14535,Iago Bouzón,1983.0,Spain,Defender
14746,Don Cowie,1983.0,Scotland,Midfield
14856,Andreas Ottl,1985.0,Germany,Midfield
14882,Cédric Makiadi,1984.0,DR Congo,Midfield
14937,Stipe Pletikosa,1979.0,Croatia,Goalkeeper
14940,Razvan Rat,1981.0,Romania,Defender
14942,Darijo Srna,1982.0,Croatia,Defender
14944,Anatoliy Tymoshchuk,1979.0,Ukraine,Midfield
14948,Brandão,1980.0,Brazil,Attack
14949,Rio Mavuba,1984.0,France,Midfield
14951,Stéphane Darbion,1984.0,France,Midfield
14974,Bo Svensson,1979.0,Denmark,Defender
14977,Christoph Janker,1985.0,Germany,Defender
15045,Niki Zimling,1985.0,Denmark,Midfield
15052,Thomas Kahlenberg,1983.0,Denmark,Midfield
15074,Pavel Pogrebnyak,1983.0,Russia,Attack
15164,Keiren Westwood,1984.0,Ireland,Goalkeeper
15166,Liam Rosenior,1984.0,England,Defender
15185,Lukas Podolski,1985.0,Germany,Attack
15220,Artur Boruc,1980.0,Poland,Goalkeeper
15275,Geoffrey Dernis,1980.0,France,Attack
15300,Miso Brecko,1984.0,Slovenia,Defender
15342,Rodrigo Taddei,1980.0,Brazil,Attack
15378,Andrey Arshavin,1981.0,Russia,Attack
15420,Alex,1982.0,Brazil,Defender
15452,Raúl Albiol,1985.0,Spain,Defender
15461,Jaime Gavilán,1985.0,Spain,Attack
15486,Aristide Bancé,1984.0,Burkina Faso,Attack
15500,Ángel López,1981.0,Spain,Defender
15511,Robinho,1984.0,Brazil,Attack
15567,Grégory Lorenzi,1983.0,France,Defender
15568,Bruno Gama,1987.0,Portugal,Attack
15693,Xabi Prieto,1983.0,Spain,Midfield
15715,Borja Oubiña,1982.0,Spain,Midfield
15760,Ibrahim Afellay,1986.0,Netherlands,Midfield
15761,Marc Bertrán,1982.0,Spain,Defender
15764,Moisés Hurtado,1981.0,Spain,Midfield
15773,Phil Bardsley,1985.0,Scotland,Defender
15788,Yohann Rivière,1984.0,France,Attack
15790,Ferrán Corominas,1983.0,Spain,Attack
15799,Santi Cazorla,1984.0,Spain,Midfield
15804,Andoni Iraola,1982.0,Spain,Defender
15808,Romaric,1983.0,Cote d'Ivoire,Midfield
15844,Anthony Vanden Borre,1987.0,Belgium,Defender
15888,Dániel Tőzsér,1985.0,Hungary,Midfield
15904,Thomas Vermaelen,1985.0,Belgium,Defender
15921,Matt Jarvis,1986.0,England,Attack
15929,Jamie Mackie,1985.0,Scotland,Attack
15930,David Martin,1986.0,England,Goalkeeper
15951,Dani Alves,1983.0,Brazil,Defender
15952,Júlio Baptista,1981.0,Brazil,Midfield
15955,Josep Lluís Martí,1975.0,Spain,Midfield
15956,Jesús Navas,1985.0,Spain,Midfield
15974,Esteban,1975.0,Spain,Goalkeeper
15980,Juan Calatayud,1979.0,Spain,Goalkeeper
15981,Álex Geijo,1982.0,Spain,Attack
15983,Juan Rodríguez,1982.0,Spain,Midfield
16117,Nicola Pozzi,1986.0,Italy,Attack
16120,Édgar Barreto,1984.0,Paraguay,Midfield
16124,Ayoze Díaz,1982.0,Spain,Defender
16135,Ryan Babel,1986.0,Netherlands,Attack
16136,Dante,1983.0,Brazil,Defender
16137,Franco Brienza,1979.0,Italy,Midfield
16306,Casemiro,1992.0,Brazil,Midfield
16311,Rouwen Hennings,1987.0,Germany,Attack
16315,Rafa López,1985.0,Spain,Defender
16353,Mickaël Chrétien Basser,1984.0,Morocco,Defender
16402,Theofanis Gekas,1980.0,Greece,Attack
16408,Orestis Karnezis,1985.0,Greece,Goalkeeper
16458,Loukas Vyntra,1981.0,Greece,Defender
16474,Alexander Baumjohann,1987.0,Germany,Midfield
16498,Ramazan Özcan,1984.0,Austria,Goalkeeper
16520,Marco Russ,1985.0,Germany,Defender
16565,Daniel Halfar,,Germany,Midfield
16576,Carlos Cuéllar,1981.0,Spain,Defender
16591,Nicolas Maurice-Belay,1985.0,France,Midfield
16595,Juan Valera,1984.0,Spain,Defender
16624,Marcell Jansen,1985.0,Germany,Attack
16631,Ignazio Abate,1986.0,Italy,Defender
16633,Alex Cordaz,1983.0,Italy,Goalkeeper
16635,Juanfran Torres,1985.0,Spain,Defender
16649,Jefferson Farfán,1984.0,Peru,Attack
16651,Enzo Maresca,1980.0,Italy,Midfield
16716,Danny Guthrie,1987.0,England,Midfield
16726,Markus Steinhöfer,1986.0,Germany,Defender
16731,Edson Braafheid,1983.0,Netherlands,Defender
16743,Daniel Brückner,1981.0,Germany,Defender
16744,Giandomenico Mesto,1982.0,Italy,Defender
16746,Niko Kranjcar,1984.0,Croatia,Midfield
16810,Marco Amelia,1982.0,Italy,Goalkeeper
16828,Alessandro Potenza,1984.0,Italy,Defender
16831,Ken Reichel,1986.0,Germany,Defender
16833,Ciprian Marica,1985.0,Romania,Attack
16843,Wolfgang Hesl,1986.0,Germany,Goalkeeper
16868,Alessandro Gamberini,1981.0,Italy,Defender
16870,Cesare Natali,1979.0,Italy,Defender
16873,Claudio Terzi,1984.0,Italy,Defender
16888,Federico Agliardi,1983.0,Italy,Goalkeeper
16891,Paolo Castellini,1979.0,Italy,Defender
16893,Antonio Floro Flores,1983.0,Italy,Attack
16902,Alessandro Rosina,1984.0,Italy,Attack
16911,Kasper Schmeichel,1986.0,Denmark,Goalkeeper
16922,Kevin-Prince Boateng,1987.0,Ghana,Midfield
16947,Marcin Wasilewski,1980.0,Poland,Defender
16956,Slawomir Peszko,1985.0,Poland,Attack
16968,Marcel de Jong,1986.0,Canada,Defender
16993,Jérémy Ménez,1987.0,France,Attack
17025,Marvin Matip,1985.0,Cameroon,Defender
17127,Felipe,1984.0,Brazil,Defender
17129,Sulley Muntari,1984.0,Ghana,Midfield
17130,Michele Pazienza,1982.0,Italy,Midfield
17171,Alessandro Agostini,1979.0,Italy,Defender
17179,Marko Basa,1982.0,Montenegro,Defender
17244,Ilan,1980.0,Brazil,Attack
17249,Simone Pepe,1983.0,Italy,Attack
17259,Manuel Neuer,1986.0,Germany,Goalkeeper
17273,Steven Taylor,1986.0,England,Defender
17348,Steeve Elana,1980.0,Martinique,Goalkeeper
17396,Mathieu Flamini,1984.0,France,Midfield
17422,Fousseni Diawara,1980.0,Mali,Defender
17432,Hérita Ilunga,1982.0,DR Congo,Defender
17441,Julien Sablé,1980.0,France,Midfield
17491,Roberto Lago,1985.0,Spain,Defender
17555,Nélson,1983.0,Portugal,Defender
17675,Florian Jarjat,1980.0,France,Defender
17689,Sascha Mölders,1985.0,Germany,Attack
17693,Sébastien Roudet,1981.0,France,Midfield
17735,Djamel Mesbah,1984.0,Algeria,Defender
17804,Sébastien Pocognoli,1987.0,Belgium,Defender
17880,Stephan Andersen,1981.0,Denmark,Goalkeeper
17885,Karim Haggui,1984.0,Tunisia,Defender
17965,Hugo Lloris,1986.0,France,Goalkeeper
18006,Michael Krohn-Dehli,1983.0,Denmark,Midfield
18021,Paul Verhaegh,1983.0,Netherlands,Defender
18036,Nicolas Douchez,1980.0,France,Goalkeeper
18091,Derek Boateng,1983.0,Ghana,Midfield
18093,Julien Faubert,1983.0,France,Defender
18100,Per Nilsson,1982.0,Sweden,Defender
18227,Curtis Davies,1985.0,England,Defender
18277,Marco Sailer,1985.0,Germany,Attack
18290,Matthias Henn,1985.0,Germany,Defender
18298,Olivier Auriac,1983.0,France,Midfield
18301,Maicon,1981.0,Brazil,Defender
18310,Benoît Assou-Ekotto,1984.0,Cameroon,Defender
18324,Zoltán Gera,1979.0,Hungary,Midfield
18331,Szabolcs Huszti,1983.0,Hungary,Midfield
18379,Damir Vrancic,1985.0,Germany,Midfield
18397,Salim Arrache,1982.0,Algeria,Attack
18416,Aloys Nong,1983.0,Cameroon,Attack
18445,Betão,1983.0,Brazil,Defender
18533,Michael Parensen,1986.0,Germany,Defender
18542,François Modesto,1978.0,France,Defender
18543,Víctor Montaño,1984.0,Colombia,Attack
18644,Álvaro Negredo,1985.0,Spain,Attack
18673,Joan Hartock,1987.0,Martinique,Goalkeeper
18702,Julien Ielsch,1983.0,France,Defender
18828,Milos Krasic,1984.0,Serbia,Attack
18829,Vágner Love,1984.0,Brazil,Attack
18833,Tim Hoogland,1985.0,Germany,Defender
18860,Franck Dja Djédjé,1986.0,Cote d'Ivoire,Attack
18871,Jean Beausejour,1984.0,Chile,Defender
18900,Hatem Ben Arfa,1987.0,France,Midfield
18901,Jérémy Clément,1984.0,France,Midfield
18909,Jimmy Briand,1985.0,France,Attack
18912,Yoann Gourcuff,1986.0,France,Midfield
18918,Per Ciljan Skjelbred,1987.0,Norway,Midfield
18922,Karim Benzema,1987.0,France,Attack
18934,Thomas Mangani,1987.0,France,Midfield
18935,Samir Nasri,1987.0,France,Midfield
18940,Rémy Riou,1987.0,France,Goalkeeper
18944,Gerard Piqué,1987.0,Spain,Defender
18955,Renaud Cohade,1984.0,France,Midfield
18958,Alejandro Domínguez,1981.0,Argentina,Midfield
19041,Gökhan Inler,1984.0,Switzerland,Midfield
19045,David Sauget,1979.0,France,Defender
19057,Hedwiges Maduro,1985.0,Netherlands,Midfield
19059,Heurelho Gomes,1981.0,Brazil,Goalkeeper
19083,Mikael Antonsson,1981.0,Sweden,Defender
19085,Marouane Chamakh,1984.0,Morocco,Attack
19104,Giuseppe Rossi,1987.0,Italy,Attack
19112,Christian Gentner,1985.0,Germany,Midfield
19119,Landry Bonnefoi,1983.0,France,Goalkeeper
19136,Marco Storari,1977.0,Italy,Goalkeeper
19139,Jonathan Pitroipa,1986.0,Burkina Faso,Attack
19182,Salvatore Aronica,1978.0,Italy,Defender
19286,Nikolaos Spyropoulos,1983.0,Greece,Defender
19305,Oscar Wendt,1985.0,Sweden,Defender
19354,Dennis Aogo,1987.0,Germany,Defender
19368,Mousa Dembélé,1987.0,Belgium,Midfield
19385,Karim Matmour,1985.0,Algeria,Attack
19435,Gianpaolo Bellini,1980.0,Italy,Defender
19437,Igor Budan,1980.0,Croatia,Attack
19438,Michele Canini,1985.0,Italy,Defender
19442,Andrea Lazzari,1984.0,Italy,Midfield
19446,Riccardo Montolivo,1985.0,Italy,Midfield
19447,Giampaolo Pazzini,1984.0,Italy,Attack
19548,Eugen Polanski,1986.0,Poland,Midfield
19636,Panagiotis Kone,1987.0,Greece,Midfield
19641,Emmerson Boyce,1979.0,Barbados,Defender
19671,Daniel Pavlovic,1988.0,Bosnia-Herzegovina,Defender
19694,Dusan Basta,1984.0,Serbia,Defender
19708,Boško Janković,1984.0,Serbia,Attack
19721,Goran Popov,1984.0,North Macedonia,Defender
19726,Nemanja Vidic‎,1981.0,Serbia,Defender
19736,Dominik Stroh-Engel,1985.0,Germany,Attack
19819,Raffael,1985.0,Brazil,Attack
19946,Pablo Barrientos,1985.0,Argentina,Attack
19948,Willy Caballero,1981.0,Argentina,Goalkeeper
19958,Nereo Champagne,1985.0,Argentina,Goalkeeper
19979,Germán Lux,1982.0,Argentina,Goalkeeper
19981,Javier Mascherano,1984.0,Argentina,Midfield
19998,Gonzalo Rodríguez,1984.0,Argentina,Defender
20003,Matías Silvestre,1984.0,Argentina,Defender
20005,Papu Gómez,1988.0,Argentina,Attack
20007,Pablo Zabaleta,1985.0,Argentina,Defender
20081,Gelson Fernandes,1986.0,Switzerland,Midfield
20137,José Sosa,1985.0,Argentina,Midfield
20276,Florian Klein,1986.0,Austria,Defender
20313,Jesper Juelsgaard,1989.0,Denmark,Defender
20346,David Barral,1983.0,Spain,Attack
20378,Diego Pérez,1980.0,Uruguay,Midfield
20410,Jussiê,1983.0,Brazil,Midfield
20444,Tobias Weis,,Germany,Midfield
20463,Corentin Jean,1995.0,France,Attack
20506,Andrés Guardado,1986.0,Mexico,Midfield
20586,Urby Emanuelson,1986.0,Netherlands,Midfield
20622,Arnold Mvuemba,1985.0,DR Congo,Midfield
20714,Tal Ben Haim,1982.0,Israel,Defender
20726,Rolando Bianchi,1983.0,Italy,Attack
20730,Daniele Conti,1979.0,Italy,Midfield
20778,Adam Bodzek,1985.0,Poland,Midfield
20913,Giuseppe Biava,1977.0,Italy,Defender
20920,Michele Ferri,1981.0,Italy,Defender
20941,Christian Terlizzi,1979.0,Italy,Defender
20975,Leroy Lita,1984.0,England,Attack
21039,Milan Ivana,1983.0,Slovakia,Midfield
21042,Michal Kadlec,1984.0,Czech Republic,Defender
21060,Martin Latka,1984.0,Czech Republic,Defender
21101,Milan Petrzela,1983.0,Czech Republic,Midfield
21151,Christian Maggio,1982.0,Italy,Defender
21175,Vedad Ibisevic,1984.0,Bosnia-Herzegovina,Attack
21227,Zdenek Pospech,1978.0,Czech Republic,Defender
21297,Levy Madinda,1992.0,Gabon,Midfield
21327,Ron-Robert Zieler,1989.0,Germany,Goalkeeper
21333,Aiden McGeady,1986.0,Ireland,Attack
21354,Marek Cech,1983.0,Slovakia,Defender
21369,Arda Turan,1987.0,Turkey,Attack
21490,Mounir El Hamdaoui,1984.0,Morocco,Attack
21496,Brett Holman,1984.0,Australia,Midfield
21590,Gibril Sankoh,1983.0,Sierra Leone,Defender
21690,Daniele Mannini,1983.0,Italy,Midfield
21696,Daniele Portanova,1978.0,Italy,Defender
21701,Simone Vergassola,1976.0,Italy,Midfield
21725,Filipe Luís,1985.0,Brazil,Defender
21726,Philipp Tschauner,1985.0,Germany,Goalkeeper
21748,Alessio Cerci,1987.0,Italy,Attack
21752,Tommaso Berni,1983.0,Italy,Goalkeeper
21756,Giulio Migliaccio,1981.0,Italy,Midfield
21763,Federico Peluso,1984.0,Italy,Defender
21769,Salvatore Masiello,1982.0,Italy,Defender
21770,Gennaro Sardo,1979.0,Italy,Defender
21779,Antonio Bocchetti,1980.0,Italy,Defender
21780,Daniele Cacia,1983.0,Italy,Attack
21782,Hugo Campagnaro,1980.0,Argentina,Defender
21829,Francesco Benussi,1981.0,Italy,Goalkeeper
21859,Mattia Cassani,1983.0,Italy,Defender
21861,Andrea Cossu,1980.0,Italy,Midfield
21863,Andrea Dossena,1981.0,Italy,Midfield
21872,Gianluca Pegolo,1981.0,Italy,Goalkeeper
21876,Federico Balzaretti,1981.0,Italy,Defender
21887,Giovanni Marchese,1984.0,Italy,Defender
21891,Stefano Sorrentino,1979.0,Italy,Goalkeeper
21905,Valon Behrami,1985.0,Switzerland,Midfield
21935,Andrea Mantovani,1984.0,Italy,Defender
21942,Davide Moscardelli,1980.0,Italy,Attack
21954,Marco Rigoni,1980.0,Italy,Midfield
21955,Marco Rossi,1978.0,Italy,Midfield
21972,Cristian Molinaro,1983.0,Italy,Defender
21988,Leandro Rinaudo,1983.0,Italy,Defender
22053,Mario Licka,1982.0,Czech Republic,Midfield
22068,Franck Ribéry,1983.0,France,Attack
22092,Lorenzo Squizzi,1974.0,Italy,Goalkeeper
22093,Guglielmo Stendardo,1981.0,Italy,Defender
22102,Paolo Bianco,1977.0,Italy,Defender
22123,Ciro Polito,1979.0,Italy,Goalkeeper
22131,Jaime Valdés,1981.0,Chile,Midfield
22139,Abdoulay Konko,1984.0,France,Defender
22140,Domenico Maietta,1982.0,Italy,Defender
22141,Antonio Mirante,1983.0,Italy,Goalkeeper
22149,Jean-François Gillet,1979.0,Belgium,Goalkeeper
22165,Charles N'Zogbia,1986.0,France,Attack
22185,Vlada Avramov,1979.0,Serbia,Goalkeeper
22186,Davide Biondini,1983.0,Italy,Midfield
22202,Diego Milito,1979.0,Argentina,Attack
22203,Antonio Nocerino,1985.0,Italy,Midfield
22210,Luca Rigoni,1984.0,Italy,Midfield
22217,Roberto Vitiello,1983.0,Italy,Defender
22249,Cristian Raimondi,1981.0,Italy,Midfield
22268,Emanuele Calaiò,1982.0,Italy,Attack
22285,Maurizio Pugliesi,1976.0,Italy,Goalkeeper
22318,Federico Marchetti,1983.0,Italy,Goalkeeper
22320,Francesco Modesto,1982.0,Italy,Defender
22328,Fabio Quagliarella,1983.0,,Attack
22338,Laurent Ciman,1985.0,Belgium,Defender
22377,Fabien Camus,1985.0,Tunisia,Midfield
22386,Daniel Congré,1985.0,France,Defender
22388,Bafétimbi Gomis,1985.0,France,Attack
22390,Loïc Perrin,1985.0,France,Defender
22395,Adil Hermach,1986.0,Morocco,Missing
22396,Alexis Thébaux,1985.0,France,Goalkeeper
22412,Júlio César,1979.0,Brazil,Goalkeeper
22491,Anders Lindegaard,1984.0,Denmark,Goalkeeper
22542,Jens Wemmer,1985.0,Germany,Defender
22550,Weligton,1979.0,Brazil,Defender
22568,Juanlu,1980.0,Spain,Midfield
22586,Toché,1983.0,Spain,Attack
22594,Daniele Galloppa,1985.0,Italy,Midfield
22598,Gianni Munari,1983.0,Italy,Midfield
22614,Robert Snodgrass,1987.0,Scotland,Attack
22628,Benoît Costil,1987.0,France,Goalkeeper
22630,Yohann Eudeline,1982.0,France,Attack
22632,Cédric Hengbart,1980.0,France,Defender
22635,Reynald Lemaître,1983.0,France,Defender
22636,Benoît Lesoimier,1983.0,France,Attack
22642,Nicolas Seube,1979.0,France,Midfield
22645,Ronald Zubar,1985.0,Guadeloupe,Defender
22673,Emil Hallfredsson,1984.0,Iceland,Midfield
22686,Cephas Malele,1994.0,Switzerland,Attack
22749,Daniele Croce,1982.0,Italy,Midfield
22801,Guly,1981.0,Brazil,Midfield
22820,Túlio de Melo,1985.0,Brazil,Attack
22832,Daniel Agger,1984.0,Denmark,Defender
22837,Leon Andreasen,1983.0,Denmark,Midfield
22860,Jesper Hansen,1985.0,Denmark,Goalkeeper
22948,Thiago Ribeiro,1986.0,Brazil,Attack
22969,Gabi,1983.0,Spain,Midfield
23097,Simon Poulsen,1984.0,Denmark,Defender
23102,Riki,1980.0,Spain,Attack
23163,Elvis Abbruscato,1981.0,Italy,Attack
23197,Alessandro Diamanti,1983.0,Italy,Midfield
23218,Javier Garrido,1985.0,Spain,Defender
23247,Mikel Labaka,1980.0,Spain,Defender
23284,Manuel Pasqual,1982.0,Italy,Defender
23287,Nacho,1980.0,Spain,Defender
23306,Alberto Rivera,1978.0,Spain,Midfield
23338,Asier Riesgo,1983.0,Spain,Goalkeeper
23345,Barreto,1985.0,Brazil,Attack
23365,Reginaldo,1983.0,Brazil,Attack
23366,Eros Schiavon,1983.0,Italy,Midfield
23367,Alessio Sestu,1983.0,Italy,Attack
23553,Lennart Thy,1992.0,Germany,Attack
23825,Yoan Gouffran,1986.0,France,Attack
23874,Vincent Rüfli,1988.0,Switzerland,Defender
23888,Fatih Atik,1984.0,Turkey,Midfield
23890,Sekou Baradji,1984.0,France,Midfield
23897,Olivier Blondel,1979.0,France,Goalkeeper
23898,Laurent Bonnart,1979.0,France,Defender
23914,Lassana Diarra,1985.0,France,Midfield
23918,David Ducourtioux,1978.0,France,Defender
23934,Guillaume Hoarau,1984.0,France,Attack
23938,Geoffrey Jourdren,1986.0,France,Goalkeeper
23951,Steve Mandanda,1985.0,France,Goalkeeper
23952,Christophe Mandanne,1985.0,France,Attack
23955,Joris Marveaux,1982.0,Martinique,Midfield
23960,Jérémy Morel,1984.0,Madagascar,Defender
23966,Jérémy Perbet,1984.0,France,Attack
23974,Romain Salin,1984.0,France,Goalkeeper
23976,Richard Soumah,1986.0,Guinea,Defender
24001,Gianluca Curci,1985.0,Italy,Goalkeeper
24105,Simon Pouplin,1985.0,France,Goalkeeper
24112,Rune Jarstein,1984.0,Norway,Goalkeeper
24155,Olivier Occéan,1981.0,Canada,Attack
24180,Martin Skrtel,1984.0,Slovakia,Defender
24232,Ronny Garbuschewski,1986.0,Germany,Midfield
24284,Alexandros Tzorvas,1982.0,Greece,Goalkeeper
24305,Giuseppe De Feudis,1983.0,Italy,Midfield
24316,Emiliano Viviano,1985.0,,Goalkeeper
24459,Eden Ben Basat,1986.0,Israel,Attack
24502,Dariusz Dudka,1983.0,Poland,Defender
24589,Wes Hoolahan,1982.0,Ireland,Midfield
24606,Bostjan Cesar,1982.0,Slovenia,Defender
24634,David Jones,1984.0,England,Midfield
24636,Paul McShane,1986.0,Ireland,Defender
24661,Milan Bisevac,1983.0,Serbia,Defender
24700,Pedrinho,1985.0,Portugal,Defender
24856,Radoslav Zabavnik,1980.0,Slovakia,Defender
24862,Kemy Agustien,1986.0,Curacao,Midfield
24877,Ronnie Stam,1984.0,Netherlands,Defender
24977,Vasilios Torosidis,1985.0,Greece,Defender
25106,Evaldo,1982.0,Brazil,Defender
25113,Bruno Grougi,1983.0,Martinique,Midfield
25115,Claudiu Keseru,1986.0,Romania,Attack
25248,Jonas Olsson,1983.0,Sweden,Defender
